date,key,election_key,type,subtype,name,original_date,state,county,postmark_too_late
2020-05-12 00:00:00,20200512,,election,,Nebraska Congressional & Presidential Primary,2020-05-12 00:00:00,Nebraska,,
2020-05-19 00:00:00,20200519,,election,,Oregon Congressional & Presidential Primary,2020-05-19 00:00:00,Oregon,,
2020-05-25 23:59:59,,20200623,reminder,registration.postmarked_by,Mail voter registration,,Mississippi,,False
2020-05-26 23:59:59,,20200623,deadline,registration.in_person_by,Last day to register to vote in person,,Mississippi,,
2020-05-26 23:59:59,,20200623,deadline,registration.postmarked_by,Last day to postmark voter registration form,,Mississippi,,False
2020-05-26 23:59:59,,20200623,reminder,registration.in_person_by,Register to vote in person,,Mississippi,,
2020-05-26 23:59:59,,20200623,reminder,registration.postmarked_by,Mail voter registration at the post office,,Mississippi,,False
2020-05-26 23:59:59,,20200623,reminder,registration.received_by,Mail voter registration,,New York,,True
2020-05-27 23:59:59,,20200623,reminder,registration.received_by,Mail voter registration at the post office,,New York,,True
2020-05-28 23:59:59,,20200630,reminder,registration.received_by,Mail voter registration,,Oklahoma,,True
2020-05-29 23:59:59,,20200623,deadline,registration.postmarked_by,Last day to postmark voter registration form,,New York,,True
2020-05-29 23:59:59,,20200630,reminder,registration.received_by,Mail voter registration at the post office,,Oklahoma,,True
2020-06-02 00:00:00,20200602,,election,,District of Columbia Congressional & Presidential Primary,2020-06-02 00:00:00,District of Columbia,,
2020-06-02 00:00:00,20200519,,election,,Idaho Congressional Primary,2020-05-19 00:00:00,Idaho,,
2020-06-02 00:00:00,20200602,,election,,Indiana Congressional & Presidential Primary,2020-06-02 00:00:00,Indiana,,
2020-06-02 00:00:00,20200602,,election,,Iowa Congressional Primary,2020-06-02 00:00:00,Iowa,,
2020-06-02 00:00:00,20200602,,election,,Maryland Congressional & Presidential Primary,2020-06-02 00:00:00,Maryland,,
2020-06-02 00:00:00,20200602,,election,,Montana Congressional & Presidential Primary,2020-06-02 00:00:00,Montana,,
2020-06-02 00:00:00,20200602,,election,,New Mexico Congressional & Presidential Primary,2020-06-02 00:00:00,New Mexico,,
2020-06-02 00:00:00,20200602,,election,,Pennsylvania Congressional & Presidential Primary,2020-06-02 00:00:00,Pennsylvania,,
2020-06-02 00:00:00,20200602,,election,,Rhode Island Presidential Primary,2020-06-02 00:00:00,Rhode Island,,
2020-06-02 00:00:00,20200602,,election,,South Dakota Congressional & Presidential Primary,2020-06-02 00:00:00,South Dakota,,
2020-06-02 23:59:59,,20200711,reminder,registration.received_by,Mail voter registration,,Louisiana,,True
2020-06-03 23:59:59,,20200711,reminder,registration.received_by,Mail voter registration at the post office,,Louisiana,,True
2020-06-03 23:59:59,,20200623,deadline,registration.received_by,Last day for election officials to receive voter registration form,,New York,,True
2020-06-05 23:59:59,,20200707,reminder,registration.received_by,Mail voter registration,,Delaware,,True
2020-06-05 23:59:59,,20200630,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Oklahoma,,True
2020-06-05 23:59:59,,20200630,deadline,registration.in_person_by,Last day to register to vote in person,,Oklahoma,,
2020-06-05 23:59:59,,20200630,reminder,registration.in_person_by,Register to vote in person,,Oklahoma,,
2020-06-06 23:59:59,,20200707,reminder,registration.received_by,Mail voter registration at the post office,,Delaware,,True
2020-06-07 00:00:00,20200607,,election,,Puerto Rico Presidential Primary (Republican),2020-06-07 00:00:00,Puerto Rico,,
2020-06-07 23:59:59,,20200714,reminder,registration.received_by,Mail voter registration,,Texas,,True
2020-06-08 23:59:59,,20200707,reminder,registration.received_by,Mail voter registration,,New Jersey,,True
2020-06-08 23:59:59,,20200512,reminder,absentee.application.received_by,Mail absentee application,,North Carolina,,True
2020-06-08 23:59:59,,20200714,reminder,registration.received_by,Mail voter registration at the post office,,Texas,,True
2020-06-09 00:00:00,20200609,,election,,Georgia Presidential Primary,2020-06-09 00:00:00,Georgia,,
2020-06-09 00:00:00,20200609,,election,,Nevada Congressional Primary,2020-06-09 00:00:00,Nevada,,
2020-06-09 00:00:00,20200609,,election,,North Dakota Congressional Primary,2020-06-09 00:00:00,North Dakota,,
2020-06-09 00:00:00,20200609,,election,,South Carolina Congressional Primary,2020-06-09 00:00:00,South Carolina,,
2020-06-09 00:00:00,20200609,,election,,West Virginia Congressional & Presidential Primary,2020-06-09 00:00:00,West Virginia,,
2020-06-09 23:59:59,,20200707,reminder,registration.received_by,Mail voter registration at the post office,,New Jersey,,True
2020-06-09 23:59:59,,20200512,reminder,absentee.application.received_by,Mail absentee application at the post office,,North Carolina,,True
2020-06-10 23:59:59,,20200711,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Louisiana,,True
2020-06-10 23:59:59,,20200711,deadline,registration.in_person_by,Last day to register to vote in person,,Louisiana,,
2020-06-10 23:59:59,,20200711,reminder,registration.in_person_by,Register to vote in person,,Louisiana,,
2020-06-11 23:59:59,,20200630,reminder,registration.received_by,Mail voter registration,,Utah,,True
2020-06-12 23:59:59,,20200630,reminder,registration.received_by,Mail voter registration at the post office,,Utah,,True
2020-06-13 23:59:59,,20200707,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Delaware,,True
2020-06-13 23:59:59,,20200623,deadline,registration.in_person_by,Last day to register to vote in person,,New York,,
2020-06-13 23:59:59,,20200623,reminder,registration.in_person_by,Register to vote in person,,New York,,
2020-06-14 23:59:59,,20200630,reminder,registration.received_by,Mail voter registration,,Colorado,,True
2020-06-14 23:59:59,,20200623,reminder,absentee.received_by,Mail ballot,,Mississippi,,True
2020-06-14 23:59:59,,20200714,reminder,registration.postmarked_by,Mail voter registration,,Texas,,False
2020-06-15 23:59:59,,20200630,reminder,registration.received_by,Mail voter registration at the post office,,Colorado,,True
2020-06-15 23:59:59,,20200623,deadline,absentee.application.online_by,Last day to apply online for a mail-in ballot,,Kentucky,,
2020-06-15 23:59:59,,20200623,reminder,absentee.application.online_by,Apply for an absentee ballot online,,Kentucky,,
2020-06-15 23:59:59,,20200714,reminder,registration.received_by,Mail voter registration,,Maine,,True
2020-06-15 23:59:59,,20200623,reminder,absentee.received_by,Mail ballot at the post office,,Mississippi,,True
2020-06-15 23:59:59,,20200623,reminder,absentee.application.postmarked_by,Mail absentee application,,New York,,False
2020-06-15 23:59:59,,20200623,reminder,absentee.received_by,Mail ballot,,South Carolina,,True
2020-06-15 23:59:59,,20200714,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Texas,,True
2020-06-15 23:59:59,,20200714,deadline,registration.in_person_by,Last day to register to vote in person,,Texas,,
2020-06-15 23:59:59,,20200714,deadline,registration.postmarked_by,Last day to postmark voter registration form,,Texas,,False
2020-06-15 23:59:59,,20200714,reminder,registration.in_person_by,Register to vote in person,,Texas,,
2020-06-15 23:59:59,,20200714,reminder,registration.postmarked_by,Mail voter registration at the post office,,Texas,,False
2020-06-15 23:59:59,,20200623,reminder,absentee.received_by,Mail ballot,,Virginia,,True
2020-06-16 23:59:59,,20200714,reminder,registration.received_by,Mail voter registration at the post office,,Maine,,True
2020-06-16 23:59:59,,20200707,deadline,registration.received_by,Last day for election officials to receive voter registration form,,New Jersey,,True
2020-06-16 23:59:59,,20200623,deadline,absentee.application.postmarked_by,Last day to postmark absentee applications,,New York,,False
2020-06-16 23:59:59,,20200623,reminder,absentee.application.postmarked_by,Mail absentee application at the post office,,New York,,False
2020-06-16 23:59:59,,20200512,deadline,absentee.application.received_by,Last day for election officials to receive absentee applications,,North Carolina,,True
2020-06-16 23:59:59,,20200512,deadline,absentee.application.in_person_by,Last day to hand deliver an absentee applications,,North Carolina,,
2020-06-16 23:59:59,,20200512,reminder,absentee.application.in_person_by,Drop off absentee application,,North Carolina,,
2020-06-16 23:59:59,,20200623,reminder,absentee.received_by,Mail ballot at the post office,,South Carolina,,True
2020-06-16 23:59:59,,20200623,reminder,absentee.received_by,Mail ballot at the post office,,Virginia,,True
2020-06-18 23:59:59,,20200512,reminder,absentee.received_by,Mail ballot,,North Carolina,,True
2020-06-19 23:59:59,,20200623,reminder,absentee.received_by,Mail ballot,,Kentucky,,True
2020-06-19 23:59:59,,20200512,reminder,absentee.received_by,Mail ballot at the post office,,North Carolina,,True
2020-06-19 23:59:59,,20200630,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Utah,,True
2020-06-20 23:59:59,,20200623,reminder,absentee.received_by,Mail ballot at the post office,,Kentucky,,True
2020-06-20 23:59:59,,20200711,deadline,registration.online_by,Last day to register to vote online,,Louisiana,,
2020-06-20 23:59:59,,20200711,reminder,registration.online_by,Register to vote online,,Louisiana,,
2020-06-21 23:59:59,,20200714,reminder,registration.received_by,Mail voter registration,,Alabama,,True
2020-06-21 23:59:59,,20200623,deadline,poll.early.in_person_by,Last day to vote early in person,,New York,,
2020-06-21 23:59:59,,20200623,reminder,poll.early.in_person_by,Vote early in person,,New York,,
2020-06-21 23:59:59,,20200623,reminder,absentee.postmarked_by,Mail ballot,,New York,,False
2020-06-22 23:59:59,,20200714,reminder,registration.received_by,Mail voter registration at the post office,,Alabama,,True
2020-06-22 23:59:59,,20200630,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Colorado,,True
2020-06-22 23:59:59,,20200623,reminder,poll.in_person_by,Plan to vote,,Kentucky,,
2020-06-22 23:59:59,,20200623,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Mississippi,,True
2020-06-22 23:59:59,,20200623,reminder,poll.in_person_by,Plan to vote,,Mississippi,,
2020-06-22 23:59:59,,20200623,deadline,absentee.postmarked_by,Last day to postmark absentee ballots,,New York,,False
2020-06-22 23:59:59,,20200623,deadline,absentee.application.in_person_by,Last day to hand deliver an absentee applications,,New York,,
2020-06-22 23:59:59,,20200623,reminder,absentee.postmarked_by,Mail ballot at the post office,,New York,,False
2020-06-22 23:59:59,,20200623,reminder,absentee.application.in_person_by,Drop off absentee application,,New York,,
2020-06-22 23:59:59,,20200623,reminder,poll.in_person_by,Plan to vote,,New York,,
2020-06-22 23:59:59,,20200512,reminder,poll.in_person_by,Plan to vote,,North Carolina,,
2020-06-22 23:59:59,,20200630,reminder,absentee.received_by,Mail ballot,,Oklahoma,,True
2020-06-22 23:59:59,,20200623,reminder,poll.in_person_by,Plan to vote,,South Carolina,,
2020-06-22 23:59:59,,20200623,reminder,poll.in_person_by,Plan to vote,,Virginia,,
2020-06-23 00:00:00,20200623,,election,,Kentucky Presidential Primary,2020-06-23 00:00:00,Kentucky,,
2020-06-23 00:00:00,20200623,,election,,Mississippi Congressional Primary Run-Off,2020-06-23 00:00:00,Mississippi,,
2020-06-23 00:00:00,20200623,,election,,New York Congressional Primary,2020-06-23 00:00:00,New York,,
2020-06-23 00:00:00,20200512,,election,,North Carolina Congressional Primary Run-Off,2020-05-12 00:00:00,North Carolina,,
2020-06-23 00:00:00,20200623,,election,,South Carolina Congressional Primary Run-Off,2020-06-23 00:00:00,South Carolina,,
2020-06-23 00:00:00,20200623,,election,,Virginia Congressional Primary,2020-06-23 00:00:00,Virginia,,
2020-06-23 23:59:59,,20200623,deadline,absentee.postmarked_by,Last day to postmark absentee ballots,,Kentucky,,True
2020-06-23 23:59:59,,20200623,deadline,poll.in_person_by,Last day to vote in person,,Kentucky,,
2020-06-23 23:59:59,,20200623,reminder,poll.in_person_by,Vote in person,,Kentucky,,
2020-06-23 23:59:59,,20200714,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Maine,,True
2020-06-23 23:59:59,,20200623,deadline,poll.in_person_by,Last day to vote in person,,Mississippi,,
2020-06-23 23:59:59,,20200623,reminder,poll.in_person_by,Vote in person,,Mississippi,,
2020-06-23 23:59:59,,20200623,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,New York,,
2020-06-23 23:59:59,,20200623,deadline,poll.in_person_by,Last day to vote in person,,New York,,
2020-06-23 23:59:59,,20200623,reminder,absentee.in_person_by,Drop off ballot,,New York,,
2020-06-23 23:59:59,,20200623,reminder,poll.in_person_by,Vote in person,,New York,,
2020-06-23 23:59:59,,20200512,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,North Carolina,,
2020-06-23 23:59:59,,20200512,deadline,absentee.postmarked_by,Last day to postmark absentee ballots,,North Carolina,,True
2020-06-23 23:59:59,,20200512,deadline,poll.in_person_by,Last day to vote in person,,North Carolina,,
2020-06-23 23:59:59,,20200512,reminder,absentee.in_person_by,Drop off ballot,,North Carolina,,
2020-06-23 23:59:59,,20200512,reminder,poll.in_person_by,Vote in person,,North Carolina,,
2020-06-23 23:59:59,,20200630,reminder,absentee.received_by,Mail ballot at the post office,,Oklahoma,,True
2020-06-23 23:59:59,,20200623,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,South Carolina,,True
2020-06-23 23:59:59,,20200623,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,South Carolina,,
2020-06-23 23:59:59,,20200623,deadline,poll.in_person_by,Last day to vote in person,,South Carolina,,
2020-06-23 23:59:59,,20200623,reminder,absentee.in_person_by,Drop off ballot,,South Carolina,,
2020-06-23 23:59:59,,20200623,reminder,poll.in_person_by,Vote in person,,South Carolina,,
2020-06-23 23:59:59,,20200623,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Virginia,,True
2020-06-23 23:59:59,,20200623,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,Virginia,,
2020-06-23 23:59:59,,20200623,deadline,poll.in_person_by,Last day to vote in person,,Virginia,,
2020-06-23 23:59:59,,20200623,reminder,absentee.in_person_by,Drop off ballot,,Virginia,,
2020-06-23 23:59:59,,20200623,reminder,poll.in_person_by,Vote in person,,Virginia,,
2020-06-24 23:59:59,,20200714,reminder,absentee.application.received_by,Mail absentee application,,Texas,,True
2020-06-25 23:59:59,,20200714,reminder,absentee.application.received_by,Mail absentee application at the post office,,Texas,,True
2020-06-26 23:59:59,,20200512,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,North Carolina,,True
2020-06-27 23:59:59,,20200623,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Kentucky,,True
2020-06-27 23:59:59,,20200630,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,Oklahoma,,
2020-06-27 23:59:59,,20200630,reminder,absentee.in_person_by,Drop off ballot,,Oklahoma,,
2020-06-28 23:59:59,,20200804,reminder,registration.received_by,Mail voter registration,,Arizona,,True
2020-06-29 23:59:59,,20200714,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Alabama,,True
2020-06-29 23:59:59,,20200714,deadline,registration.in_person_by,Last day to register to vote in person,,Alabama,,
2020-06-29 23:59:59,,20200714,deadline,registration.online_by,Last day to register to vote online,,Alabama,,
2020-06-29 23:59:59,,20200714,reminder,registration.in_person_by,Register to vote in person,,Alabama,,
2020-06-29 23:59:59,,20200714,reminder,registration.online_by,Register to vote online,,Alabama,,
2020-06-29 23:59:59,,20200804,reminder,registration.received_by,Mail voter registration at the post office,,Arizona,,True
2020-06-29 23:59:59,,20200630,reminder,poll.in_person_by,Plan to vote,,Colorado,,
2020-06-29 23:59:59,,20200707,reminder,absentee.received_by,Mail ballot,,Delaware,,True
2020-06-29 23:59:59,,20200630,reminder,poll.in_person_by,Plan to vote,,Oklahoma,,
2020-06-29 23:59:59,,20200630,reminder,absentee.postmarked_by,Mail ballot,,Utah,,False
2020-06-30 00:00:00,20200630,,election,,Colorado Congressional Primary,2020-06-30 00:00:00,Colorado,,
2020-06-30 00:00:00,20200630,,election,,Oklahoma Congressional Primary,2020-06-30 00:00:00,Oklahoma,,
2020-06-30 00:00:00,20200630,,election,,Utah Congressional Primary,2020-06-30 00:00:00,Utah,,
2020-06-30 23:59:59,,20200630,deadline,poll.in_person_by,Last day to vote in person,,Colorado,,
2020-06-30 23:59:59,,20200630,deadline,registration.in_person_by,Last day to register to vote in person,,Colorado,,
2020-06-30 23:59:59,,20200630,reminder,poll.in_person_by,Vote in person,,Colorado,,
2020-06-30 23:59:59,,20200630,reminder,registration.in_person_by,Register to vote in person,,Colorado,,
2020-06-30 23:59:59,,20200630,reminder,absentee.overseas_military.received_by,Mail ballot,,Colorado,,True
2020-06-30 23:59:59,,20200707,reminder,absentee.received_by,Mail ballot at the post office,,Delaware,,True
2020-06-30 23:59:59,,20200623,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,New York,,False
2020-06-30 23:59:59,,20200630,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Oklahoma,,True
2020-06-30 23:59:59,,20200630,deadline,poll.in_person_by,Last day to vote in person,,Oklahoma,,
2020-06-30 23:59:59,,20200630,reminder,poll.in_person_by,Vote in person,,Oklahoma,,
2020-06-30 23:59:59,,20200630,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,Utah,,
2020-06-30 23:59:59,,20200630,deadline,absentee.postmarked_by,Last day to postmark absentee ballots,,Utah,,False
2020-06-30 23:59:59,,20200630,reminder,absentee.in_person_by,Drop off ballot,,Utah,,
2020-06-30 23:59:59,,20200630,reminder,absentee.postmarked_by,Mail ballot at the post office,,Utah,,False
2020-07-01 23:59:59,,20200714,reminder,absentee.application.received_by,Mail absentee application,,Alabama,,True
2020-07-01 23:59:59,,20200630,reminder,absentee.overseas_military.received_by,Mail ballot at the post office,,Colorado,,True
2020-07-02 23:59:59,,20200714,reminder,absentee.application.received_by,Mail absentee application at the post office,,Alabama,,True
2020-07-02 23:59:59,,20200711,reminder,absentee.received_by,Mail ballot,,Louisiana,,True
2020-07-02 23:59:59,,20200714,deadline,absentee.application.received_by,Last day for election officials to receive absentee applications,,Texas,,True
2020-07-02 23:59:59,,20200801,deadline,registration.in_person_by,Last day to register to vote in person,,U.S. Virgin Islands,,
2020-07-02 23:59:59,,20200801,reminder,registration.in_person_by,Register to vote in person,,U.S. Virgin Islands,,
2020-07-03 23:59:59,,20200711,reminder,absentee.received_by,Mail ballot at the post office,,Louisiana,,True
2020-07-05 23:59:59,,20200811,reminder,registration.received_by,Mail voter registration,,Georgia,,True
2020-07-06 23:59:59,,20200804,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Arizona,,True
2020-07-06 23:59:59,,20200804,deadline,registration.in_person_by,Last day to register to vote in person,,Arizona,,
2020-07-06 23:59:59,,20200804,deadline,registration.online_by,Last day to register to vote online,,Arizona,,
2020-07-06 23:59:59,,20200804,reminder,registration.in_person_by,Register to vote in person,,Arizona,,
2020-07-06 23:59:59,,20200804,reminder,registration.online_by,Register to vote online,,Arizona,,
2020-07-06 23:59:59,,20200707,reminder,poll.in_person_by,Plan to vote,,Delaware,,
2020-07-06 23:59:59,,20200811,reminder,registration.received_by,Mail voter registration at the post office,,Georgia,,True
2020-07-06 23:59:59,,20200804,reminder,registration.received_by,Mail voter registration,,Kansas,,True
2020-07-06 23:59:59,,20200714,reminder,absentee.received_by,Mail ballot,,Maine,,True
2020-07-06 23:59:59,,20200707,reminder,absentee.postmarked_by,Mail ballot,,New Jersey,,False
2020-07-06 23:59:59,,20200707,reminder,poll.in_person_by,Plan to vote,,New Jersey,,
2020-07-06 23:59:59,,20201103,reminder,poll.in_person_by,Plan to vote,,New Jersey,,
2020-07-06 23:59:59,,20200806,reminder,registration.postmarked_by,Mail voter registration,,Tennessee,,False
2020-07-07 00:00:00,20200707,,election,,Delaware Presidential Primary,2020-07-07 00:00:00,Delaware,,
2020-07-07 00:00:00,20200707,,election,,New Jersey Congressional & Presidential Primary,2020-07-07 00:00:00,New Jersey,,
2020-07-07 23:59:59,,20200707,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Delaware,,True
2020-07-07 23:59:59,,20200707,deadline,poll.in_person_by,Last day to vote in person,,Delaware,,
2020-07-07 23:59:59,,20200707,reminder,poll.in_person_by,Vote in person,,Delaware,,
2020-07-07 23:59:59,,20200804,reminder,registration.received_by,Mail voter registration at the post office,,Kansas,,True
2020-07-07 23:59:59,,20200815,reminder,registration.received_by,Mail voter registration,,Louisiana,,True
2020-07-07 23:59:59,,20200714,reminder,absentee.received_by,Mail ballot at the post office,,Maine,,True
2020-07-07 23:59:59,,20200804,reminder,registration.postmarked_by,Mail voter registration,,Missouri,,False
2020-07-07 23:59:59,,20200707,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,New Jersey,,
2020-07-07 23:59:59,,20200707,deadline,absentee.postmarked_by,Last day to postmark absentee ballots,,New Jersey,,False
2020-07-07 23:59:59,,20200707,deadline,poll.in_person_by,Last day to vote in person,,New Jersey,,
2020-07-07 23:59:59,,20201103,deadline,poll.in_person_by,Last day to vote in person,,New Jersey,,
2020-07-07 23:59:59,,20200707,reminder,absentee.in_person_by,Drop off ballot,,New Jersey,,
2020-07-07 23:59:59,,20200707,reminder,absentee.postmarked_by,Mail ballot at the post office,,New Jersey,,False
2020-07-07 23:59:59,,20200707,reminder,poll.in_person_by,Vote in person,,New Jersey,,
2020-07-07 23:59:59,,20201103,reminder,poll.in_person_by,Vote in person,,New Jersey,,
2020-07-07 23:59:59,,20200806,deadline,registration.in_person_by,Last day to register to vote in person,,Tennessee,,
2020-07-07 23:59:59,,20200806,deadline,registration.postmarked_by,Last day to postmark voter registration form,,Tennessee,,False
2020-07-07 23:59:59,,20200806,deadline,registration.online_by,Last day to register to vote online,,Tennessee,,
2020-07-07 23:59:59,,20200806,reminder,registration.in_person_by,Register to vote in person,,Tennessee,,
2020-07-07 23:59:59,,20200806,reminder,registration.postmarked_by,Mail voter registration at the post office,,Tennessee,,False
2020-07-07 23:59:59,,20200806,reminder,registration.online_by,Register to vote online,,Tennessee,,
2020-07-07 23:59:59,,20200714,reminder,absentee.received_by,Mail ballot,,Texas,,True
2020-07-08 23:59:59,,20200630,deadline,absentee.overseas_military.received_by,Last day for election officials to receive military and overseas ballots,,Colorado,,True
2020-07-08 23:59:59,,20200808,reminder,registration.postmarked_by,Mail voter registration,,Hawaii,,False
2020-07-08 23:59:59,,20200815,reminder,registration.received_by,Mail voter registration at the post office,,Louisiana,,True
2020-07-08 23:59:59,,20200804,deadline,registration.in_person_by,Last day to register to vote in person,,Missouri,,
2020-07-08 23:59:59,,20200804,deadline,registration.postmarked_by,Last day to postmark voter registration form,,Missouri,,False
2020-07-08 23:59:59,,20200804,deadline,registration.online_by,Last day to register to vote online,,Missouri,,
2020-07-08 23:59:59,,20200804,reminder,registration.in_person_by,Register to vote in person,,Missouri,,
2020-07-08 23:59:59,,20200804,reminder,registration.postmarked_by,Mail voter registration at the post office,,Missouri,,False
2020-07-08 23:59:59,,20200804,reminder,registration.online_by,Register to vote online,,Missouri,,
2020-07-08 23:59:59,,20200714,reminder,absentee.received_by,Mail ballot at the post office,,Texas,,True
2020-07-09 23:59:59,,20200714,deadline,absentee.application.received_by,Last day for election officials to receive absentee applications,,Alabama,,True
2020-07-09 23:59:59,,20200714,deadline,absentee.application.in_person_by,Last day to hand deliver an absentee applications,,Alabama,,
2020-07-09 23:59:59,,20200714,reminder,absentee.application.in_person_by,Drop off absentee application,,Alabama,,
2020-07-09 23:59:59,,20200808,deadline,registration.postmarked_by,Last day to postmark voter registration form,,Hawaii,,False
2020-07-09 23:59:59,,20200808,deadline,registration.online_by,Last day to register to vote online,,Hawaii,,
2020-07-09 23:59:59,,20200808,reminder,registration.postmarked_by,Mail voter registration at the post office,,Hawaii,,False
2020-07-09 23:59:59,,20200808,reminder,registration.online_by,Register to vote online,,Hawaii,,
2020-07-10 23:59:59,,20200711,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Louisiana,,True
2020-07-10 23:59:59,,20200711,reminder,poll.in_person_by,Plan to vote,,Louisiana,,
2020-07-10 23:59:59,,20200714,deadline,poll.early.in_person_by,Last day to vote early in person,,Texas,,
2020-07-10 23:59:59,,20200714,reminder,poll.early.in_person_by,Vote early in person,,Texas,,
2020-07-11 00:00:00,20200711,,election,,Louisiana Presidential Primary,2020-06-20 00:00:00,Louisiana,,
2020-07-11 23:59:59,,20200818,reminder,registration.received_by,Mail voter registration,,Alaska,,True
2020-07-11 23:59:59,,20200711,deadline,poll.in_person_by,Last day to vote in person,,Louisiana,,
2020-07-11 23:59:59,,20200711,reminder,poll.in_person_by,Vote in person,,Louisiana,,
2020-07-12 00:00:00,20200712,,election,,Puerto Rico Presidential Primary (Democrat),2020-07-12 00:00:00,Puerto Rico,,
2020-07-12 23:59:59,,20200714,reminder,absentee.postmarked_by,Mail ballot,,Alabama,,False
2020-07-12 23:59:59,,20200818,reminder,registration.received_by,Mail voter registration at the post office,,Alaska,,True
2020-07-12 23:59:59,,20200818,reminder,registration.received_by,Mail voter registration,,Florida,,True
2020-07-12 23:59:59,,20200804,reminder,registration.received_by,Mail voter registration,,Michigan,,True
2020-07-13 23:59:59,,20200714,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,Alabama,,
2020-07-13 23:59:59,,20200714,deadline,absentee.postmarked_by,Last day to postmark absentee ballots,,Alabama,,False
2020-07-13 23:59:59,,20200714,reminder,absentee.in_person_by,Drop off ballot,,Alabama,,
2020-07-13 23:59:59,,20200714,reminder,absentee.postmarked_by,Mail ballot at the post office,,Alabama,,False
2020-07-13 23:59:59,,20200714,reminder,absentee.overseas_military.postmarked_by,Mail ballot,,Alabama,,False
2020-07-13 23:59:59,,20200714,reminder,poll.in_person_by,Plan to vote,,Alabama,,
2020-07-13 23:59:59,,20200721,reminder,absentee.received_by,Mail ballot,,Delaware,,True
2020-07-13 23:59:59,,20200818,reminder,registration.received_by,Mail voter registration at the post office,,Florida,,True
